cod_ibge,municipio,sexo,idade,populacao
2308377,Miraíma - CE,Total,Total,14196.0
2308377,Miraíma - CE,Total,0 a 4 anos,1072.0
2308377,Miraíma - CE,Total,5 a 9 anos,1063.0
2308377,Miraíma - CE,Total,10 a 14 anos,1193.0
2308377,Miraíma - CE,Total,15 a 19 anos,1304.0
2308377,Miraíma - CE,Total,20 a 24 anos,1176.0
2308377,Miraíma - CE,Total,25 a 29 anos,1135.0
2308377,Miraíma - CE,Total,30 a 34 anos,1049.0
2308377,Miraíma - CE,Total,35 a 39 anos,1075.0
2308377,Miraíma - CE,Total,40 a 44 anos,932.0
2308377,Miraíma - CE,Total,45 a 49 anos,883.0
2308377,Miraíma - CE,Total,50 a 54 anos,680.0
2308377,Miraíma - CE,Total,55 a 59 anos,724.0
2308377,Miraíma - CE,Total,60 a 64 anos,551.0
2308377,Miraíma - CE,Total,65 a 69 anos,439.0
2308377,Miraíma - CE,Total,70 a 74 anos,340.0
2308377,Miraíma - CE,Total,75 a 79 anos,234.0
2308377,Miraíma - CE,Total,80 a 84 anos,170.0
2308377,Miraíma - CE,Total,85 a 89 anos,99.0
2308377,Miraíma - CE,Total,90 a 94 anos,50.0
2308377,Miraíma - CE,Total,95 a 99 anos,24.0
2308377,Miraíma - CE,Total,100 anos ou mais,3.0
2308401,Missão Velha - CE,Total,Total,36822.0
2308401,Missão Velha - CE,Total,0 a 4 anos,2780.0
2308401,Missão Velha - CE,Total,5 a 9 anos,2785.0
2308401,Missão Velha - CE,Total,10 a 14 anos,3003.0
2308401,Missão Velha - CE,Total,15 a 19 anos,3031.0
2308401,Missão Velha - CE,Total,20 a 24 anos,3059.0
2308401,Missão Velha - CE,Total,25 a 29 anos,2953.0
2308401,Missão Velha - CE,Total,30 a 34 anos,2725.0
2308401,Missão Velha - CE,Total,35 a 39 anos,2691.0
2308401,Missão Velha - CE,Total,40 a 44 anos,2609.0
2308401,Missão Velha - CE,Total,45 a 49 anos,2264.0
2308401,Missão Velha - CE,Total,50 a 54 anos,1930.0
2308401,Missão Velha - CE,Total,55 a 59 anos,1673.0
2308401,Missão Velha - CE,Total,60 a 64 anos,1403.0
2308401,Missão Velha - CE,Total,65 a 69 anos,1133.0
2308401,Missão Velha - CE,Total,70 a 74 anos,1008.0
2308401,Missão Velha - CE,Total,75 a 79 anos,784.0
2308401,Missão Velha - CE,Total,80 a 84 anos,537.0
2308401,Missão Velha - CE,Total,85 a 89 anos,288.0
2308401,Missão Velha - CE,Total,90 a 94 anos,123.0
2308401,Missão Velha - CE,Total,95 a 99 anos,36.0
2308401,Missão Velha - CE,Total,100 anos ou mais,7.0
2308500,Mombaça - CE,Total,Total,37735.0
2308500,Mombaça - CE,Total,0 a 4 anos,2360.0
2308500,Mombaça - CE,Total,5 a 9 anos,2429.0
2308500,Mombaça - CE,Total,10 a 14 anos,2711.0
2308500,Mombaça - CE,Total,15 a 19 anos,2950.0
2308500,Mombaça - CE,Total,20 a 24 anos,2699.0
2308500,Mombaça - CE,Total,25 a 29 anos,2601.0
2308500,Mombaça - CE,Total,30 a 34 anos,2616.0
2308500,Mombaça - CE,Total,35 a 39 anos,2787.0
2308500,Mombaça - CE,Total,40 a 44 anos,2643.0
2308500,Mombaça - CE,Total,45 a 49 anos,2268.0
2308500,Mombaça - CE,Total,50 a 54 anos,2234.0
2308500,Mombaça - CE,Total,55 a 59 anos,2195.0
2308500,Mombaça - CE,Total,60 a 64 anos,1889.0
2308500,Mombaça - CE,Total,65 a 69 anos,1509.0
2308500,Mombaça - CE,Total,70 a 74 anos,1412.0
2308500,Mombaça - CE,Total,75 a 79 anos,1063.0
2308500,Mombaça - CE,Total,80 a 84 anos,737.0
2308500,Mombaça - CE,Total,85 a 89 anos,399.0
2308500,Mombaça - CE,Total,90 a 94 anos,162.0
2308500,Mombaça - CE,Total,95 a 99 anos,57.0
2308500,Mombaça - CE,Total,100 anos ou mais,14.0
2308609,Monsenhor Tabosa - CE,Total,Total,17149.0
2308609,Monsenhor Tabosa - CE,Total,0 a 4 anos,1133.0
2308609,Monsenhor Tabosa - CE,Total,5 a 9 anos,1167.0
2308609,Monsenhor Tabosa - CE,Total,10 a 14 anos,1164.0
2308609,Monsenhor Tabosa - CE,Total,15 a 19 anos,1280.0
2308609,Monsenhor Tabosa - CE,Total,20 a 24 anos,1317.0
2308609,Monsenhor Tabosa - CE,Total,25 a 29 anos,1229.0
2308609,Monsenhor Tabosa - CE,Total,30 a 34 anos,1223.0
2308609,Monsenhor Tabosa - CE,Total,35 a 39 anos,1258.0
2308609,Monsenhor Tabosa - CE,Total,40 a 44 anos,1235.0
2308609,Monsenhor Tabosa - CE,Total,45 a 49 anos,1053.0
2308609,Monsenhor Tabosa - CE,Total,50 a 54 anos,950.0
2308609,Monsenhor Tabosa - CE,Total,55 a 59 anos,1018.0
2308609,Monsenhor Tabosa - CE,Total,60 a 64 anos,814.0
2308609,Monsenhor Tabosa - CE,Total,65 a 69 anos,696.0
2308609,Monsenhor Tabosa - CE,Total,70 a 74 anos,634.0
2308609,Monsenhor Tabosa - CE,Total,75 a 79 anos,362.0
2308609,Monsenhor Tabosa - CE,Total,80 a 84 anos,309.0
2308609,Monsenhor Tabosa - CE,Total,85 a 89 anos,187.0
2308609,Monsenhor Tabosa - CE,Total,90 a 94 anos,86.0
2308609,Monsenhor Tabosa - CE,Total,95 a 99 anos,26.0
2308609,Monsenhor Tabosa - CE,Total,100 anos ou mais,8.0
2308708,Morada Nova - CE,Total,Total,61443.0
2308708,Morada Nova - CE,Total,0 a 4 anos,3558.0
2308708,Morada Nova - CE,Total,5 a 9 anos,3727.0
2308708,Morada Nova - CE,Total,10 a 14 anos,3934.0
2308708,Morada Nova - CE,Total,15 a 19 anos,4124.0
2308708,Morada Nova - CE,Total,20 a 24 anos,4792.0
2308708,Morada Nova - CE,Total,25 a 29 anos,4699.0
2308708,Morada Nova - CE,Total,30 a 34 anos,4665.0
2308708,Morada Nova - CE,Total,35 a 39 anos,4726.0
2308708,Morada Nova - CE,Total,40 a 44 anos,4581.0
2308708,Morada Nova - CE,Total,45 a 49 anos,4234.0
2308708,Morada Nova - CE,Total,50 a 54 anos,3880.0
2308708,Morada Nova - CE,Total,55 a 59 anos,3798.0
2308708,Morada Nova - CE,Total,60 a 64 anos,2910.0
2308708,Morada Nova - CE,Total,65 a 69 anos,2451.0
2308708,Morada Nova - CE,Total,70 a 74 anos,2052.0
2308708,Morada Nova - CE,Total,75 a 79 anos,1433.0
2308708,Morada Nova - CE,Total,80 a 84 anos,951.0
2308708,Morada Nova - CE,Total,85 a 89 anos,558.0
2308708,Morada Nova - CE,Total,90 a 94 anos,269.0
2308708,Morada Nova - CE,Total,95 a 99 anos,77.0
2308708,Morada Nova - CE,Total,100 anos ou mais,24.0
2308807,Moraújo - CE,Total,Total,8254.0
2308807,Moraújo - CE,Total,0 a 4 anos,596.0
2308807,Moraújo - CE,Total,5 a 9 anos,594.0
2308807,Moraújo - CE,Total,10 a 14 anos,586.0
2308807,Moraújo - CE,Total,15 a 19 anos,699.0
2308807,Moraújo - CE,Total,20 a 24 anos,713.0
2308807,Moraújo - CE,Total,25 a 29 anos,715.0
2308807,Moraújo - CE,Total,30 a 34 anos,627.0
2308807,Moraújo - CE,Total,35 a 39 anos,652.0
2308807,Moraújo - CE,Total,40 a 44 anos,588.0
2308807,Moraújo - CE,Total,45 a 49 anos,518.0
2308807,Moraújo - CE,Total,50 a 54 anos,428.0
2308807,Moraújo - CE,Total,55 a 59 anos,391.0
2308807,Moraújo - CE,Total,60 a 64 anos,314.0
2308807,Moraújo - CE,Total,65 a 69 anos,253.0
2308807,Moraújo - CE,Total,70 a 74 anos,247.0
2308807,Moraújo - CE,Total,75 a 79 anos,156.0
2308807,Moraújo - CE,Total,80 a 84 anos,103.0
2308807,Moraújo - CE,Total,85 a 89 anos,47.0
2308807,Moraújo - CE,Total,90 a 94 anos,23.0
2308807,Moraújo - CE,Total,95 a 99 anos,4.0
2308807,Moraújo - CE,Total,100 anos ou mais,
2308906,Morrinhos - CE,Total,Total,22753.0
2308906,Morrinhos - CE,Total,0 a 4 anos,1809.0
2308906,Morrinhos - CE,Total,5 a 9 anos,1792.0
2308906,Morrinhos - CE,Total,10 a 14 anos,1948.0
2308906,Morrinhos - CE,Total,15 a 19 anos,1994.0
2308906,Morrinhos - CE,Total,20 a 24 anos,1972.0
2308906,Morrinhos - CE,Total,25 a 29 anos,1873.0
2308906,Morrinhos - CE,Total,30 a 34 anos,1718.0
2308906,Morrinhos - CE,Total,35 a 39 anos,1747.0
2308906,Morrinhos - CE,Total,40 a 44 anos,1502.0
2308906,Morrinhos - CE,Total,45 a 49 anos,1331.0
2308906,Morrinhos - CE,Total,50 a 54 anos,1103.0
2308906,Morrinhos - CE,Total,55 a 59 anos,1054.0
2308906,Morrinhos - CE,Total,60 a 64 anos,784.0
2308906,Morrinhos - CE,Total,65 a 69 anos,622.0
2308906,Morrinhos - CE,Total,70 a 74 anos,551.0
2308906,Morrinhos - CE,Total,75 a 79 anos,455.0
2308906,Morrinhos - CE,Total,80 a 84 anos,299.0
2308906,Morrinhos - CE,Total,85 a 89 anos,135.0
2308906,Morrinhos - CE,Total,90 a 94 anos,51.0
2308906,Morrinhos - CE,Total,95 a 99 anos,12.0
2308906,Morrinhos - CE,Total,100 anos ou mais,1.0
2309003,Mucambo - CE,Total,Total,13666.0
2309003,Mucambo - CE,Total,0 a 4 anos,859.0
2309003,Mucambo - CE,Total,5 a 9 anos,912.0
2309003,Mucambo - CE,Total,10 a 14 anos,1034.0
2309003,Mucambo - CE,Total,15 a 19 anos,965.0
2309003,Mucambo - CE,Total,20 a 24 anos,1004.0
2309003,Mucambo - CE,Total,25 a 29 anos,945.0
2309003,Mucambo - CE,Total,30 a 34 anos,959.0
2309003,Mucambo - CE,Total,35 a 39 anos,983.0
2309003,Mucambo - CE,Total,40 a 44 anos,866.0
2309003,Mucambo - CE,Total,45 a 49 anos,858.0
2309003,Mucambo - CE,Total,50 a 54 anos,827.0
2309003,Mucambo - CE,Total,55 a 59 anos,850.0
2309003,Mucambo - CE,Total,60 a 64 anos,689.0
2309003,Mucambo - CE,Total,65 a 69 anos,579.0
2309003,Mucambo - CE,Total,70 a 74 anos,550.0
2309003,Mucambo - CE,Total,75 a 79 anos,340.0
2309003,Mucambo - CE,Total,80 a 84 anos,241.0
2309003,Mucambo - CE,Total,85 a 89 anos,115.0
2309003,Mucambo - CE,Total,90 a 94 anos,66.0
2309003,Mucambo - CE,Total,95 a 99 anos,22.0
2309003,Mucambo - CE,Total,100 anos ou mais,2.0
2309102,Mulungu - CE,Total,Total,10569.0
2309102,Mulungu - CE,Total,0 a 4 anos,737.0
2309102,Mulungu - CE,Total,5 a 9 anos,803.0
2309102,Mulungu - CE,Total,10 a 14 anos,806.0
2309102,Mulungu - CE,Total,15 a 19 anos,846.0
2309102,Mulungu - CE,Total,20 a 24 anos,882.0
2309102,Mulungu - CE,Total,25 a 29 anos,869.0
2309102,Mulungu - CE,Total,30 a 34 anos,784.0
2309102,Mulungu - CE,Total,35 a 39 anos,754.0
2309102,Mulungu - CE,Total,40 a 44 anos,737.0
2309102,Mulungu - CE,Total,45 a 49 anos,630.0
2309102,Mulungu - CE,Total,50 a 54 anos,510.0
2309102,Mulungu - CE,Total,55 a 59 anos,537.0
2309102,Mulungu - CE,Total,60 a 64 anos,491.0
2309102,Mulungu - CE,Total,65 a 69 anos,378.0
2309102,Mulungu - CE,Total,70 a 74 anos,313.0
2309102,Mulungu - CE,Total,75 a 79 anos,189.0
2309102,Mulungu - CE,Total,80 a 84 anos,149.0
2309102,Mulungu - CE,Total,85 a 89 anos,79.0
2309102,Mulungu - CE,Total,90 a 94 anos,54.0
2309102,Mulungu - CE,Total,95 a 99 anos,16.0
2309102,Mulungu - CE,Total,100 anos ou mais,5.0
2309201,Nova Olinda - CE,Total,Total,15399.0
2309201,Nova Olinda - CE,Total,0 a 4 anos,1216.0
2309201,Nova Olinda - CE,Total,5 a 9 anos,1249.0
2309201,Nova Olinda - CE,Total,10 a 14 anos,1263.0
2309201,Nova Olinda - CE,Total,15 a 19 anos,1184.0
2309201,Nova Olinda - CE,Total,20 a 24 anos,1256.0
2309201,Nova Olinda - CE,Total,25 a 29 anos,1300.0
2309201,Nova Olinda - CE,Total,30 a 34 anos,1177.0
2309201,Nova Olinda - CE,Total,35 a 39 anos,1180.0
2309201,Nova Olinda - CE,Total,40 a 44 anos,1072.0
2309201,Nova Olinda - CE,Total,45 a 49 anos,951.0
2309201,Nova Olinda - CE,Total,50 a 54 anos,757.0
2309201,Nova Olinda - CE,Total,55 a 59 anos,668.0
2309201,Nova Olinda - CE,Total,60 a 64 anos,589.0
2309201,Nova Olinda - CE,Total,65 a 69 anos,438.0
2309201,Nova Olinda - CE,Total,70 a 74 anos,417.0
2309201,Nova Olinda - CE,Total,75 a 79 anos,287.0
2309201,Nova Olinda - CE,Total,80 a 84 anos,208.0
2309201,Nova Olinda - CE,Total,85 a 89 anos,124.0
2309201,Nova Olinda - CE,Total,90 a 94 anos,49.0
2309201,Nova Olinda - CE,Total,95 a 99 anos,11.0
2309201,Nova Olinda - CE,Total,100 anos ou mais,3.0
2309300,Nova Russas - CE,Total,Total,30699.0
2309300,Nova Russas - CE,Total,0 a 4 anos,1979.0
2309300,Nova Russas - CE,Total,5 a 9 anos,1963.0
2309300,Nova Russas - CE,Total,10 a 14 anos,2176.0
2309300,Nova Russas - CE,Total,15 a 19 anos,2407.0
2309300,Nova Russas - CE,Total,20 a 24 anos,2310.0
2309300,Nova Russas - CE,Total,25 a 29 anos,2168.0
2309300,Nova Russas - CE,Total,30 a 34 anos,2044.0
2309300,Nova Russas - CE,Total,35 a 39 anos,2119.0
2309300,Nova Russas - CE,Total,40 a 44 anos,2193.0
2309300,Nova Russas - CE,Total,45 a 49 anos,1910.0
2309300,Nova Russas - CE,Total,50 a 54 anos,1756.0
2309300,Nova Russas - CE,Total,55 a 59 anos,1874.0
2309300,Nova Russas - CE,Total,60 a 64 anos,1566.0
2309300,Nova Russas - CE,Total,65 a 69 anos,1297.0
2309300,Nova Russas - CE,Total,70 a 74 anos,1135.0
2309300,Nova Russas - CE,Total,75 a 79 anos,724.0
2309300,Nova Russas - CE,Total,80 a 84 anos,543.0
2309300,Nova Russas - CE,Total,85 a 89 anos,337.0
2309300,Nova Russas - CE,Total,90 a 94 anos,131.0
2309300,Nova Russas - CE,Total,95 a 99 anos,57.0
2309300,Nova Russas - CE,Total,100 anos ou mais,10.0
2309409,Novo Oriente - CE,Total,Total,27545.0
2309409,Novo Oriente - CE,Total,0 a 4 anos,1719.0
2309409,Novo Oriente - CE,Total,5 a 9 anos,1821.0
2309409,Novo Oriente - CE,Total,10 a 14 anos,1929.0
2309409,Novo Oriente - CE,Total,15 a 19 anos,2060.0
2309409,Novo Oriente - CE,Total,20 a 24 anos,2172.0
2309409,Novo Oriente - CE,Total,25 a 29 anos,2129.0
2309409,Novo Oriente - CE,Total,30 a 34 anos,1878.0
2309409,Novo Oriente - CE,Total,35 a 39 anos,1811.0
2309409,Novo Oriente - CE,Total,40 a 44 anos,1952.0
2309409,Novo Oriente - CE,Total,45 a 49 anos,1803.0
2309409,Novo Oriente - CE,Total,50 a 54 anos,1697.0
2309409,Novo Oriente - CE,Total,55 a 59 anos,1696.0
2309409,Novo Oriente - CE,Total,60 a 64 anos,1362.0
2309409,Novo Oriente - CE,Total,65 a 69 anos,1126.0
2309409,Novo Oriente - CE,Total,70 a 74 anos,910.0
2309409,Novo Oriente - CE,Total,75 a 79 anos,615.0
2309409,Novo Oriente - CE,Total,80 a 84 anos,446.0
2309409,Novo Oriente - CE,Total,85 a 89 anos,261.0
2309409,Novo Oriente - CE,Total,90 a 94 anos,119.0
2309409,Novo Oriente - CE,Total,95 a 99 anos,32.0
2309409,Novo Oriente - CE,Total,100 anos ou mais,7.0
2309458,Ocara - CE,Total,Total,24493.0
2309458,Ocara - CE,Total,0 a 4 anos,1482.0
2309458,Ocara - CE,Total,5 a 9 anos,1594.0
2309458,Ocara - CE,Total,10 a 14 anos,1729.0
2309458,Ocara - CE,Total,15 a 19 anos,1822.0
2309458,Ocara - CE,Total,20 a 24 anos,1767.0
2309458,Ocara - CE,Total,25 a 29 anos,1870.0
2309458,Ocara - CE,Total,30 a 34 anos,1803.0
2309458,Ocara - CE,Total,35 a 39 anos,1934.0
2309458,Ocara - CE,Total,40 a 44 anos,1795.0
2309458,Ocara - CE,Total,45 a 49 anos,1614.0
2309458,Ocara - CE,Total,50 a 54 anos,1520.0
2309458,Ocara - CE,Total,55 a 59 anos,1482.0
2309458,Ocara - CE,Total,60 a 64 anos,1121.0
2309458,Ocara - CE,Total,65 a 69 anos,927.0
2309458,Ocara - CE,Total,70 a 74 anos,750.0
2309458,Ocara - CE,Total,75 a 79 anos,541.0
2309458,Ocara - CE,Total,80 a 84 anos,399.0
2309458,Ocara - CE,Total,85 a 89 anos,203.0
2309458,Ocara - CE,Total,90 a 94 anos,104.0
2309458,Ocara - CE,Total,95 a 99 anos,29.0
2309458,Ocara - CE,Total,100 anos ou mais,7.0
2309508,Orós - CE,Total,Total,19675.0
2309508,Orós - CE,Total,0 a 4 anos,1101.0
2309508,Orós - CE,Total,5 a 9 anos,1297.0
2309508,Orós - CE,Total,10 a 14 anos,1336.0
2309508,Orós - CE,Total,15 a 19 anos,1381.0
2309508,Orós - CE,Total,20 a 24 anos,1283.0
2309508,Orós - CE,Total,25 a 29 anos,1229.0
2309508,Orós - CE,Total,30 a 34 anos,1219.0
2309508,Orós - CE,Total,35 a 39 anos,1539.0
2309508,Orós - CE,Total,40 a 44 anos,1430.0
2309508,Orós - CE,Total,45 a 49 anos,1305.0
2309508,Orós - CE,Total,50 a 54 anos,1314.0
2309508,Orós - CE,Total,55 a 59 anos,1231.0
2309508,Orós - CE,Total,60 a 64 anos,1102.0
2309508,Orós - CE,Total,65 a 69 anos,959.0
2309508,Orós - CE,Total,70 a 74 anos,776.0
2309508,Orós - CE,Total,75 a 79 anos,489.0
2309508,Orós - CE,Total,80 a 84 anos,377.0
2309508,Orós - CE,Total,85 a 89 anos,191.0
2309508,Orós - CE,Total,90 a 94 anos,90.0
2309508,Orós - CE,Total,95 a 99 anos,22.0
2309508,Orós - CE,Total,100 anos ou mais,4.0
2309607,Pacajus - CE,Total,Total,70983.0
2309607,Pacajus - CE,Total,0 a 4 anos,4796.0
2309607,Pacajus - CE,Total,5 a 9 anos,5144.0
2309607,Pacajus - CE,Total,10 a 14 anos,5024.0
2309607,Pacajus - CE,Total,15 a 19 anos,5404.0
2309607,Pacajus - CE,Total,20 a 24 anos,5959.0
2309607,Pacajus - CE,Total,25 a 29 anos,6003.0
2309607,Pacajus - CE,Total,30 a 34 anos,5979.0
2309607,Pacajus - CE,Total,35 a 39 anos,6078.0
2309607,Pacajus - CE,Total,40 a 44 anos,5890.0
2309607,Pacajus - CE,Total,45 a 49 anos,4747.0
2309607,Pacajus - CE,Total,50 a 54 anos,4138.0
2309607,Pacajus - CE,Total,55 a 59 anos,3401.0
2309607,Pacajus - CE,Total,60 a 64 anos,2551.0
2309607,Pacajus - CE,Total,65 a 69 anos,1913.0
2309607,Pacajus - CE,Total,70 a 74 anos,1548.0
2309607,Pacajus - CE,Total,75 a 79 anos,1062.0
2309607,Pacajus - CE,Total,80 a 84 anos,720.0
2309607,Pacajus - CE,Total,85 a 89 anos,370.0
2309607,Pacajus - CE,Total,90 a 94 anos,188.0
2309607,Pacajus - CE,Total,95 a 99 anos,60.0
2309607,Pacajus - CE,Total,100 anos ou mais,8.0
2309706,Pacatuba - CE,Total,Total,81524.0
2309706,Pacatuba - CE,Total,0 a 4 anos,6247.0
2309706,Pacatuba - CE,Total,5 a 9 anos,6457.0
2309706,Pacatuba - CE,Total,10 a 14 anos,6035.0
2309706,Pacatuba - CE,Total,15 a 19 anos,5921.0
2309706,Pacatuba - CE,Total,20 a 24 anos,6535.0
2309706,Pacatuba - CE,Total,25 a 29 anos,7427.0
2309706,Pacatuba - CE,Total,30 a 34 anos,7433.0
2309706,Pacatuba - CE,Total,35 a 39 anos,7128.0
2309706,Pacatuba - CE,Total,40 a 44 anos,6276.0
2309706,Pacatuba - CE,Total,45 a 49 anos,4998.0
2309706,Pacatuba - CE,Total,50 a 54 anos,4482.0
2309706,Pacatuba - CE,Total,55 a 59 anos,4051.0
2309706,Pacatuba - CE,Total,60 a 64 anos,2985.0
2309706,Pacatuba - CE,Total,65 a 69 anos,2114.0
2309706,Pacatuba - CE,Total,70 a 74 anos,1434.0
2309706,Pacatuba - CE,Total,75 a 79 anos,901.0
2309706,Pacatuba - CE,Total,80 a 84 anos,604.0
2309706,Pacatuba - CE,Total,85 a 89 anos,323.0
2309706,Pacatuba - CE,Total,90 a 94 anos,117.0
2309706,Pacatuba - CE,Total,95 a 99 anos,47.0
2309706,Pacatuba - CE,Total,100 anos ou mais,9.0
2309805,Pacoti - CE,Total,Total,11186.0
2309805,Pacoti - CE,Total,0 a 4 anos,746.0
2309805,Pacoti - CE,Total,5 a 9 anos,831.0
2309805,Pacoti - CE,Total,10 a 14 anos,903.0
2309805,Pacoti - CE,Total,15 a 19 anos,788.0
2309805,Pacoti - CE,Total,20 a 24 anos,870.0
2309805,Pacoti - CE,Total,25 a 29 anos,887.0
2309805,Pacoti - CE,Total,30 a 34 anos,788.0
2309805,Pacoti - CE,Total,35 a 39 anos,890.0
2309805,Pacoti - CE,Total,40 a 44 anos,773.0
2309805,Pacoti - CE,Total,45 a 49 anos,675.0
2309805,Pacoti - CE,Total,50 a 54 anos,650.0
2309805,Pacoti - CE,Total,55 a 59 anos,649.0
2309805,Pacoti - CE,Total,60 a 64 anos,536.0
2309805,Pacoti - CE,Total,65 a 69 anos,387.0
2309805,Pacoti - CE,Total,70 a 74 anos,280.0
2309805,Pacoti - CE,Total,75 a 79 anos,199.0
2309805,Pacoti - CE,Total,80 a 84 anos,159.0
2309805,Pacoti - CE,Total,85 a 89 anos,102.0
2309805,Pacoti - CE,Total,90 a 94 anos,58.0
2309805,Pacoti - CE,Total,95 a 99 anos,13.0
2309805,Pacoti - CE,Total,100 anos ou mais,2.0
2309904,Pacujá - CE,Total,Total,6175.0
2309904,Pacujá - CE,Total,0 a 4 anos,397.0
2309904,Pacujá - CE,Total,5 a 9 anos,399.0
2309904,Pacujá - CE,Total,10 a 14 anos,469.0
2309904,Pacujá - CE,Total,15 a 19 anos,478.0
2309904,Pacujá - CE,Total,20 a 24 anos,394.0
2309904,Pacujá - CE,Total,25 a 29 anos,444.0
2309904,Pacujá - CE,Total,30 a 34 anos,451.0
2309904,Pacujá - CE,Total,35 a 39 anos,446.0
2309904,Pacujá - CE,Total,40 a 44 anos,418.0
2309904,Pacujá - CE,Total,45 a 49 anos,416.0
2309904,Pacujá - CE,Total,50 a 54 anos,366.0
2309904,Pacujá - CE,Total,55 a 59 anos,385.0
2309904,Pacujá - CE,Total,60 a 64 anos,308.0
2309904,Pacujá - CE,Total,65 a 69 anos,248.0
2309904,Pacujá - CE,Total,70 a 74 anos,202.0
2309904,Pacujá - CE,Total,75 a 79 anos,159.0
2309904,Pacujá - CE,Total,80 a 84 anos,105.0
2309904,Pacujá - CE,Total,85 a 89 anos,52.0
2309904,Pacujá - CE,Total,90 a 94 anos,22.0
2309904,Pacujá - CE,Total,95 a 99 anos,14.0
2309904,Pacujá - CE,Total,100 anos ou mais,2.0
2310001,Palhano - CE,Total,Total,9346.0
2310001,Palhano - CE,Total,0 a 4 anos,532.0
2310001,Palhano - CE,Total,5 a 9 anos,590.0
2310001,Palhano - CE,Total,10 a 14 anos,663.0
2310001,Palhano - CE,Total,15 a 19 anos,684.0
2310001,Palhano - CE,Total,20 a 24 anos,573.0
2310001,Palhano - CE,Total,25 a 29 anos,643.0
2310001,Palhano - CE,Total,30 a 34 anos,707.0
2310001,Palhano - CE,Total,35 a 39 anos,792.0
2310001,Palhano - CE,Total,40 a 44 anos,773.0
2310001,Palhano - CE,Total,45 a 49 anos,630.0
2310001,Palhano - CE,Total,50 a 54 anos,546.0
2310001,Palhano - CE,Total,55 a 59 anos,534.0
2310001,Palhano - CE,Total,60 a 64 anos,438.0
2310001,Palhano - CE,Total,65 a 69 anos,389.0
2310001,Palhano - CE,Total,70 a 74 anos,342.0
2310001,Palhano - CE,Total,75 a 79 anos,240.0
2310001,Palhano - CE,Total,80 a 84 anos,136.0
2310001,Palhano - CE,Total,85 a 89 anos,73.0
2310001,Palhano - CE,Total,90 a 94 anos,39.0
2310001,Palhano - CE,Total,95 a 99 anos,18.0
2310001,Palhano - CE,Total,100 anos ou mais,4.0
2310100,Palmácia - CE,Total,Total,10242.0
2310100,Palmácia - CE,Total,0 a 4 anos,672.0
2310100,Palmácia - CE,Total,5 a 9 anos,666.0
2310100,Palmácia - CE,Total,10 a 14 anos,764.0
2310100,Palmácia - CE,Total,15 a 19 anos,735.0
2310100,Palmácia - CE,Total,20 a 24 anos,836.0
2310100,Palmácia - CE,Total,25 a 29 anos,758.0
2310100,Palmácia - CE,Total,30 a 34 anos,793.0
2310100,Palmácia - CE,Total,35 a 39 anos,770.0
2310100,Palmácia - CE,Total,40 a 44 anos,724.0
2310100,Palmácia - CE,Total,45 a 49 anos,626.0
2310100,Palmácia - CE,Total,50 a 54 anos,646.0
2310100,Palmácia - CE,Total,55 a 59 anos,579.0
2310100,Palmácia - CE,Total,60 a 64 anos,451.0
2310100,Palmácia - CE,Total,65 a 69 anos,353.0
2310100,Palmácia - CE,Total,70 a 74 anos,303.0
2310100,Palmácia - CE,Total,75 a 79 anos,221.0
2310100,Palmácia - CE,Total,80 a 84 anos,180.0
2310100,Palmácia - CE,Total,85 a 89 anos,107.0
2310100,Palmácia - CE,Total,90 a 94 anos,41.0
2310100,Palmácia - CE,Total,95 a 99 anos,15.0
2310100,Palmácia - CE,Total,100 anos ou mais,2.0
2310209,Paracuru - CE,Total,Total,38980.0
2310209,Paracuru - CE,Total,0 a 4 anos,2707.0
2310209,Paracuru - CE,Total,5 a 9 anos,2931.0
2310209,Paracuru - CE,Total,10 a 14 anos,2912.0
2310209,Paracuru - CE,Total,15 a 19 anos,2887.0
2310209,Paracuru - CE,Total,20 a 24 anos,3008.0
2310209,Paracuru - CE,Total,25 a 29 anos,3021.0
2310209,Paracuru - CE,Total,30 a 34 anos,2858.0
2310209,Paracuru - CE,Total,35 a 39 anos,3162.0
2310209,Paracuru - CE,Total,40 a 44 anos,3059.0
2310209,Paracuru - CE,Total,45 a 49 anos,2665.0
2310209,Paracuru - CE,Total,50 a 54 anos,2232.0
2310209,Paracuru - CE,Total,55 a 59 anos,2105.0
2310209,Paracuru - CE,Total,60 a 64 anos,1574.0
2310209,Paracuru - CE,Total,65 a 69 anos,1213.0
2310209,Paracuru - CE,Total,70 a 74 anos,1082.0
2310209,Paracuru - CE,Total,75 a 79 anos,693.0
2310209,Paracuru - CE,Total,80 a 84 anos,445.0
2310209,Paracuru - CE,Total,85 a 89 anos,264.0
2310209,Paracuru - CE,Total,90 a 94 anos,117.0
2310209,Paracuru - CE,Total,95 a 99 anos,39.0
2310209,Paracuru - CE,Total,100 anos ou mais,6.0
2310258,Paraipaba - CE,Total,Total,32216.0
2310258,Paraipaba - CE,Total,0 a 4 anos,2235.0
2310258,Paraipaba - CE,Total,5 a 9 anos,2512.0
2310258,Paraipaba - CE,Total,10 a 14 anos,2401.0
2310258,Paraipaba - CE,Total,15 a 19 anos,2360.0
